BlockID,long,lat
1.4.276-19,-71.5541525864162,-16.3247888125519
1.4.276-2,,
1.4.276-2,-71.5537491399499,-16.3299397898521
1.4.276-2,-71.5537328880269,-16.3310025824523
1.4.276-2,-71.5533807359827,-16.3309983367894
1.4.276-2,-71.5533635055664,-16.3299218992577
1.4.276-2,-71.5537491399499,-16.3299397898521
1.4.276-20,,
1.4.276-20,-71.5537633086793,-16.3247778459212
1.4.276-20,-71.5534020550308,-16.3247759659467
1.4.276-20,-71.5534292373617,-16.3237326491594
1.4.276-20,-71.5537650581698,-16.3237274425913
1.4.276-20,-71.5537633086793,-16.3247778459212
1.4.276-3,,
1.4.276-3,-71.5541415578696,-16.3309870657544
1.4.276-3,-71.553789256475,-16.3309862049048
1.4.276-3,-71.5538122337028,-16.3299083057785
1.4.276-3,-71.5541342637972,-16.3299244581825
1.4.276-3,-71.5541415578696,-16.3309870657544
1.4.276-4,,
1.4.276-4,-71.5542074098029,-16.3299236806058
1.4.276-4,-71.5545145661162,-16.3299452973135
1.4.276-4,-71.554499327222,-16.3310216386116
1.4.276-4,-71.5541932812788,-16.3310096701465
1.4.276-4,-71.5542074098029,-16.3299236806058
1.4.276-5,,
1.4.276-5,-71.5545227196128,-16.3288146158431
1.4.276-5,-71.5545135376598,-16.3298641860684
1.4.276-5,-71.5541901485426,-16.3298674646691
1.4.276-5,-71.5541940456644,-16.3288222580957
1.4.276-5,-71.5545227196128,-16.3288146158431
1.4.276-6,,
1.4.276-6,-71.5541420023427,-16.3298750368237
1.4.276-6,-71.5538046582526,-16.3298681446657
1.4.276-6,-71.5538124059849,-16.328810842464
1.4.276-6,-71.5541322472616,-16.3288108239263
1.4.276-6,-71.5541420023427,-16.3298750368237
1.4.276-7,,
1.4.276-7,-71.5537406323477,-16.3298677535565
1.4.276-7,-71.5533950624516,-16.3298576784114
1.4.276-7,-71.553423635476,-16.328808046508
1.4.276-7,-71.5537405425559,-16.3287993658462
1.4.276-7,-71.5537406323477,-16.3298677535565
1.4.276-8,,
1.4.276-8,-71.5537375014686,-16.327580877843
1.4.276-8,-71.5537167074722,-16.3286668774253
1.4.276-8,-71.5534019028101,-16.3286805978559
1.4.276-8,-71.5533978674189,-16.3275845448011
1.4.276-8,-71.5537375014686,-16.327580877843
1.4.276-9,,
1.4.276-9,-71.5537997959668,-16.3275881716328
1.4.276-9,-71.5541603732631,-16.3275883520391
1.4.276-9,-71.5541429418256,-16.3286596652299
1.4.276-9,-71.5538056267237,-16.3286524662981
1.4.276-9,-71.5537997959668,-16.3275881716328
1.4.277-1,,
1.4.277-1,-71.5528581347746,-16.3220993383155
1.4.277-1,-71.5515777301101,-16.322108875697
1.4.277-1,-71.5515778801232,-16.3215408785873
1.4.277-1,-71.552847460392,-16.321530611301
1.4.277-1,-71.5528581347746,-16.3220993383155
1.4.277-10,,
1.4.277-10,-71.5500259433085,-16.3215235686778
1.4.277-10,-71.550036121366,-16.3220847120316
1.4.277-10,-71.5490338419239,-16.3220943479037
1.4.277-10,-71.5490361546511,-16.3215222197968
1.4.277-10,-71.5500259433085,-16.3215235686778
1.4.277-11,,
1.4.277-11,-71.5489924525549,-16.3215182328108
1.4.277-11,-71.5489728363791,-16.3220998642922
1.4.277-11,-71.5482537184632,-16.3220895285932
1.4.277-11,-71.5482599409596,-16.3215260306162
1.4.277-11,-71.5489924525549,-16.3215182328108
1.4.277-12,,
1.4.277-12,-71.549172406769,-16.3235699963536
1.4.277-12,-71.5485991162743,-16.3235647470594
1.4.277-12,-71.5485877747494,-16.322205103597
1.4.277-12,-71.5491834132024,-16.322226391967
1.4.277-12,-71.549172406769,-16.3235699963536
1.4.277-13,,
1.4.277-13,-71.5485115253661,-16.3235751491969
1.4.277-13,-71.5480460996076,-16.3235967660783
1.4.277-13,-71.5480403547362,-16.323485026446
1.4.277-13,-71.5481818979106,-16.3232785555039
1.4.277-13,-71.5481436893036,-16.3222089002353
1.4.277-13,-71.5484675327814,-16.3222048517412
1.4.277-13,-71.5485115253661,-16.3235751491969
1.4.277-14,,
1.4.277-14,-71.5501840517927,-16.3254679710491
1.4.277-14,-71.5500533946307,-16.3256339679477
1.4.277-14,-71.5484310956571,-16.3242715568684
1.4.277-14,-71.5480753449817,-16.3237035967214
1.4.277-14,-71.5485092021611,-16.3236690535281
1.4.277-14,-71.5485364400434,-16.3239645435939
1.4.277-14,-71.5485544315106,-16.3240671773368
1.4.277-14,-71.548591704585,-16.324135234524
1.4.277-14,-71.5501840517927,-16.3254679710491
1.4.277-15,,
1.4.277-15,-71.5500078804305,-16.3243639509303
1.4.277-15,-71.5500533833676,-16.3252388775736
1.4.277-15,-71.5498392734756,-16.3250929875472
1.4.277-15,-71.549013837317,-16.3243823738736
1.4.277-15,-71.5500078804305,-16.3243639509303
1.4.277-16,,
1.4.277-16,-71.5498253642931,-16.3237256833634
1.4.277-16,-71.5498306802217,-16.3242732092569
1.4.277-16,-71.5488531870461,-16.3242564025219
1.4.277-16,-71.548633318334,-16.3240145075839
1.4.277-16,-71.5486179947677,-16.3236974797158
1.4.277-16,-71.5498253642931,-16.3237256833634
1.4.277-17,,
1.4.277-17,-71.5499026432253,-16.3237380331977
1.4.277-17,-71.5507408594095,-16.3237403245583
1.4.277-17,-71.5507548523664,-16.3242753339679
1.4.277-17,-71.5498914579422,-16.3242547262771
1.4.277-17,-71.5499026432253,-16.3237380331977
1.4.277-18,,
1.4.277-18,-71.5501597570604,-16.3243997527857
1.4.277-18,-71.5507546165648,-16.3243940094679
1.4.277-18,-71.550708636497,-16.3255599232223
1.4.277-18,-71.5501763275912,-16.3253148070064
1.4.277-18,-71.5501597570604,-16.3243997527857
1.4.277-19,,
1.4.277-19,-71.5508942932262,-16.3237281757985
1.4.277-19,-71.5514650991555,-16.3237295426059
1.4.277-19,-71.5514537004091,-16.324292452701
1.4.277-19,-71.5508882968427,-16.3242880108545
1.4.277-19,-71.5508942932262,-16.3237281757985
1.4.277-2,,
1.4.277-2,-71.5528704608279,-16.3235778071775
1.4.277-2,-71.5522833785457,-16.3235749264055
1.4.277-2,-71.5522927328425,-16.3222145925901
1.4.277-2,-71.5528611747123,-16.32222847612
1.4.277-2,-71.5528704608279,-16.3235778071775
1.4.277-20,,
1.4.277-20,-71.5514580141962,-16.3251147349293
1.4.277-20,-71.5508910760877,-16.3251388519393
1.4.277-20,-71.5508847152531,-16.3244285695574
1.4.277-20,-71.5514378632209,-16.3244160867004
1.4.277-20,-71.5514580141962,-16.3251147349293
1.4.277-21,,
1.4.277-21,-71.5514557944945,-16.3251996351428
1.4.277-21,-71.5514465289264,-16.3260120967249
1.4.277-21,-71.5508941227891,-16.3257007358326
1.4.277-21,-71.5508788172429,-16.3252100246144
1.4.277-21,-71.5514557944945,-16.3251996351428
1.4.277-22,,
1.4.277-22,-71.5515630446669,-16.3252150537032
1.4.277-22,-71.552171579307,-16.3252027553196
1.4.277-22,-71.5521733582883,-16.3264130211431
1.4.277-22,-71.5515573925201,-16.3261020491002
1.4.277-22,-71.5515630446669,-16.3252150537032
1.4.277-24,,
1.4.277-24,-71.552849777094,-16.3237129649096
1.4.277-24,-71.552865204974,-16.3242921239864
1.4.277-24,-71.551596370498,-16.3242980760746
1.4.277-24,-71.5516178222025,-16.3237164640509
1.4.277-24,-71.552849777094,-16.3237129649096
1.4.277-25,,
1.4.277-25,-71.5522790117824,-16.3244228320461
1.4.277-25,-71.5528650220471,-16.3243870071715
1.4.277-25,-71.5528416403684,-16.3253585559098
1.4.277-25,-71.5522850293928,-16.325365716735
1.4.277-25,-71.5522790117824,-16.3244228320461
1.4.277-26,,
1.4.277-26,-71.5528734136091,-16.3254087519387
1.4.277-26,-71.5528638958436,-16.3268287500255
1.4.277-26,-71.5525444053597,-16.3266798054765
1.4.277-26,-71.5522774893726,-16.326507594468
1.4.277-26,-71.5522890753831,-16.3254089417188
1.4.277-26,-71.5528734136091,-16.3254087519387
1.4.277-4,,
1.4.277-4,-71.55215434868,-16.3235811066746
1.4.277-4,-71.551589484643,-16.323594728578
1.4.277-4,-71.5515771304877,-16.3230325566622
1.4.277-4,-71.5521673827328,-16.3230065323202
1.4.277-4,-71.55215434868,-16.3235811066746
1.4.277-5,,
1.4.277-5,-71.5508804050255,-16.3230439084972
1.4.277-5,-71.5514783215476,-16.3230409865621
1.4.277-5,-71.5514585502696,-16.3235862751755
1.4.277-5,-71.5508936419459,-16.3236011474073
1.4.277-5,-71.5508804050255,-16.3230439084972
1.4.277-6,,
1.4.277-6,-71.5514761095699,-16.3229178066959
1.4.277-6,-71.5508860716725,-16.3228932037326
1.4.277-6,-71.5508924291872,-16.3215393793125
1.4.277-6,-71.5514812087777,-16.321551453062
1.4.277-6,-71.5514761095699,-16.3229178066959
1.4.277-8,,
1.4.277-8,-71.5507401289828,-16.3230303881519
1.4.277-8,-71.5507251345531,-16.3235971828661
1.4.277-8,-71.5493158870512,-16.3235772946689
1.4.277-8,-71.5492962279211,-16.3229984474321
1.4.277-8,-71.5507401289828,-16.3230303881519
1.4.278-1,,
1.4.278-1,-71.5473561855909,-16.3251201668545
1.4.278-1,-71.5471494560644,-16.3247165665287
1.4.278-1,-71.5479984123151,-16.32428990435
1.4.278-1,-71.5482213618238,-16.3247027042054
1.4.278-1,-71.5473561855909,-16.3251201668545
1.4.278-10,,
1.4.278-10,-71.544132509619,-16.3227512334433
1.4.278-10,-71.5436923430943,-16.3229435987962
1.4.278-10,-71.5432665354723,-16.3220990900062
1.4.278-10,-71.5432800566792,-16.3219977425046
1.4.278-10,-71.5437604899766,-16.3220074551144
1.4.278-10,-71.544132509619,-16.3227512334433
1.4.278-11,,
1.4.278-11,-71.5431788019659,-16.3220929199158
1.4.278-11,-71.5436166359667,-16.3229831328569
1.4.278-11,-71.5431293916633,-16.3231827797148
1.4.278-11,-71.5430899044938,-16.3230937700422
1.4.278-11,-71.5431788019659,-16.3220929199158
1.4.278-12,,
1.4.278-12,-71.5436245830045,-16.3230494973441
1.4.278-12,-71.5440880219204,-16.3239874533395
1.4.278-12,-71.5436570520358,-16.3241714310433
1.4.278-12,-71.5431993652882,-16.323249537255
1.4.278-12,-71.5436245830045,-16.3230494973441
1.4.278-13,,
1.4.278-13,-71.54443320024,-16.3246813729627
1.4.278-13,-71.54402080507,-16.3248919193845
1.4.278-13,-71.5436851422172,-16.3242756768182
1.4.278-13,-71.5441408645853,-16.3240450573572
1.4.278-13,-71.54443320024,-16.3246813729627
1.4.278-14,,
1.4.278-14,-71.5445722121127,-16.3237461271402
1.4.278-14,-71.5441464472056,-16.3239104019888
1.4.278-14,-71.5437330980797,-16.3230060742011
1.4.278-14,-71.5441502129394,-16.3228087952876
1.4.278-14,-71.5445722121127,-16.3237461271402
1.4.278-15,,
1.4.278-15,-71.5451294665141,-16.323519766057
1.4.278-15,-71.5446896805545,-16.3237091063752
1.4.278-15,-71.5442413926112,-16.3228025589084
1.4.278-15,-71.5446788492473,-16.3226093764636
1.4.278-15,-71.5451294665141,-16.323519766057
1.4.278-16,,
1.4.278-16,-71.5456508708462,-16.3232793991283
1.4.278-16,-71.5452363785208,-16.3234662932175
1.4.278-16,-71.5447774992001,-16.3225728058026
1.4.278-16,-71.5452246203835,-16.3223415969236
1.4.278-16,-71.5456508708462,-16.3232793991283
1.4.278-17,,
1.4.278-17,-71.5462029884541,-16.3230211699864
1.4.278-17,-71.5457679620509,-16.323238226568
1.4.278-17,-71.5453288690573,-16.3223456660589
1.4.278-17,-71.5457738334452,-16.3221405092065
1.4.278-17,-71.5462029884541,-16.3230211699864
1.4.278-18,,
1.4.278-18,-71.5456636367451,-16.3246271992454
1.4.278-18,-71.5452309904849,-16.3248151228873
1.4.278-18,-71.5447531987049,-16.3237998819728
1.4.278-18,-71.545175434357,-16.323611792407
1.4.278-18,-71.5456636367451,-16.3246271992454
1.4.278-19,,
1.4.278-19,-71.5457022840202,-16.3247492822164
1.4.278-19,-71.5459264243994,-16.3251579492426
1.4.278-19,-71.5454780355628,-16.325322788024
1.4.278-19,-71.5452870637517,-16.3249115599293
1.4.278-19,-71.5457022840202,-16.3247492822164
1.4.278-2,,
1.4.278-2,-71.5477292811182,-16.3238202365922
1.4.278-2,-71.5479485225634,-16.3242343747607
1.4.278-2,-71.5470998031089,-16.3246235733819
1.4.278-2,-71.546896811409,-16.3242053083275
1.4.278-2,-71.5477292811182,-16.3238202365922
1.4.278-20,,
1.4.278-20,-71.5459642574386,-16.3252385878079
1.4.278-20,-71.5461724345868,-16.325657731594
1.4.278-20,-71.5455235107579,-16.325961970069
1.4.278-20,-71.5452664298229,-16.3255648437405
1.4.278-20,-71.5459642574386,-16.3252385878079
1.4.278-21,,
1.4.278-21,-71.5467209788635,-16.3254141720672
1.4.278-21,-71.5462802080736,-16.3256144211255
1.4.278-21,-71.545830689019,-16.3246997791651
1.4.278-21,-71.5462746910651,-16.3244796284838
1.4.278-21,-71.5467209788635,-16.3254141720672
1.4.278-22,,
1.4.278-22,-71.5467921025039,-16.3242644931216
1.4.278-22,-71.5472573174069,-16.3251801920287
1.4.278-22,-71.5467975264145,-16.3253783150738
1.4.278-22,-71.5463647632575,-16.324473679465
1.4.278-22,-71.5467921025039,-16.3242644931216
1.4.278-23,,
1.4.278-23,-71.5431708102032,-16.3215326937351
1.4.278-23,-71.5431743315345,-16.3219132874526
1.4.278-23,-71.5426485572995,-16.3218788151858
1.4.278-23,-71.5426467669933,-16.321533239794
1.4.278-23,-71.5431708102032,-16.3215326937351
1.4.278-24,,
1.4.278-24,-71.5462456494998,-16.3231063832705
1.4.278-24,-71.5467053213724,-16.324122225084
1.4.278-24,-71.5458035828185,-16.3245344226585
1.4.278-24,-71.5453140996035,-16.3235265208518
1.4.278-24,-71.5462456494998,-16.3231063832705
1.4.278-3,,
1.4.278-3,-71.5473018616665,-16.3238915769279
1.4.278-3,-71.5468631727044,-16.3240991231482
1.4.278-3,-71.5463468968168,-16.323066281782
1.4.278-3,-71.5467839594822,-16.3228477443906
1.4.278-3,-71.5473018616665,-16.3238915769279
1.4.278-4,,
1.4.278-4,-71.5469861648495,-16.3226618303065
1.4.278-4,-71.546325573684,-16.3229832169598
1.4.278-4,-71.5461133341011,-16.3225535188607
1.4.278-4,-71.5466970174302,-16.3222825821473
1.4.278-4,-71.5469861648495,-16.3226618303065
1.4.278-5,,
1.4.278-5,-71.546700610493,-16.3222097614698
1.4.278-5,-71.5460743527809,-16.3224837064931
1.4.278-5,-71.5457836738516,-16.3218905672969
1.4.278-5,-71.5457861310259,-16.3215257976256
1.4.278-5,-71.5461519847868,-16.3215472101617
1.4.278-5,-71.546700610493,-16.3222097614698
1.4.278-6,,
1.4.278-6,-71.5456651877914,-16.3215200574721
1.4.278-6,-71.5456601805,-16.3218991787474
1.4.278-6,-71.5445212582815,-16.3219122913504
1.4.278-6,-71.5445112119701,-16.3215434645363
1.4.278-6,-71.5456651877914,-16.3215200574721
1.4.278-7,,
1.4.278-7,-71.544404941792,-16.3215226449591
1.4.278-7,-71.5444047342664,-16.3219062797467
1.4.278-7,-71.5432680503989,-16.3219029061823
1.4.278-7,-71.5432391523727,-16.3215319948256
1.4.278-7,-71.544404941792,-16.3215226449591
1.4.278-8,,
1.4.278-8,-71.5450785042917,-16.322011182187
1.4.278-8,-71.545183147711,-16.3222595994084
1.4.278-8,-71.5447321149452,-16.3224811968324
1.4.278-8,-71.5445565126294,-16.3220315808831
1.4.278-8,-71.5450785042917,-16.322011182187
1.4.278-9,,
1.4.278-9,-71.54440318003,-16.3220079845643
1.4.278-9,-71.5446611468657,-16.3225178914652
1.4.278-9,-71.5442210642842,-16.3227091998736
1.4.278-9,-71.5438770125049,-16.3220085316985
1.4.278-9,-71.54440318003,-16.3220079845643
1.4.280-1,,
1.4.280-1,-71.5484121791765,-16.3280308516506
1.4.280-1,-71.54773768227,-16.3272206931956
1.4.280-1,-71.5478321423901,-16.3271450954466
1.4.280-1,-71.5479886394668,-16.3270756558614
1.4.280-1,-71.5486350227606,-16.327851192128
1.4.280-1,-71.5484121791765,-16.3280308516506
1.4.280-10,,
1.4.280-10,-71.5509166842985,-16.3290587548063
1.4.280-10,-71.5511844010095,-16.3289893868275
1.4.280-10,-71.5513982379772,-16.3298514321357
1.4.280-10,-71.551130046037,-16.3299089963347
1.4.280-10,-71.5509166842985,-16.3290587548063
1.4.280-11,,
1.4.280-11,-71.5508291353035,-16.3290622229317
1.4.280-11,-71.5510561477441,-16.3299243057231
1.4.280-11,-71.5507773517621,-16.3299807576778
1.4.280-11,-71.5505509019046,-16.3291296163444
1.4.280-11,-71.5508291353035,-16.3290622229317
1.4.280-13,,
1.4.280-13,-71.5505934179563,-16.3286234572155
1.4.280-13,-71.5504259766678,-16.3289522795999
1.4.280-13,-71.5495418022926,-16.3285274410915
1.4.280-13,-71.5497039536535,-16.3281994139289
1.4.280-13,-71.5500891434765,-16.3283672318895
1.4.280-13,-71.5505934179563,-16.3286234572155
1.4.280-15,,
1.4.280-15,-71.5500400758792,-16.327390551343
1.4.280-15,-71.5496744124914,-16.3280756562147
1.4.280-15,-71.5494468428327,-16.3279689864379
1.4.280-15,-71.5494761009494,-16.3278399542914
1.4.280-15,-71.5495686588002,-16.3276703077097
1.4.280-15,-71.5496657716364,-16.3274735420246
1.4.280-15,-71.5497986822182,-16.3272709595705
1.4.280-15,-71.5500400758792,-16.327390551343
1.4.280-16,,
1.4.280-16,-71.5497523230006,-16.3281055511144
1.4.280-16,-71.5498051097256,-16.3279540923231
1.4.280-16,-71.5499395310118,-16.3277015263486
1.4.280-16,-71.5500996464078,-16.327430188768
1.4.280-16,-71.5503512445283,-16.3275605350454
1.4.280-16,-71.5500017038029,-16.3282260707788
1.4.280-16,-71.5497523230006,-16.3281055511144
1.4.280-17,,
1.4.280-17,-71.5506712218671,-16.3277159735068
1.4.280-17,-71.5503123824668,-16.3283931998527
1.4.280-17,-71.5500566452552,-16.3282712491546
1.4.280-17,-71.5504254449404,-16.3275623456959
1.4.280-17,-71.5506712218671,-16.3277159735068
1.4.280-18,,
1.4.280-18,-71.5507434152537,-16.3277237000586
1.4.280-18,-71.5509852772311,-16.327856951377
1.4.280-18,-71.5506378364098,-16.3285423986288
1.4.280-18,-71.5503769048549,-16.3284275527452
1.4.280-18,-71.5507434152537,-16.3277237000586
1.4.280-19,,
1.4.280-19,-71.5512720258666,-16.3280692006487
1.4.280-19,-71.5511934208203,-16.3282304344295
1.4.280-19,-71.5510995399593,-16.3284064112766
1.4.280-19,-71.5510220994022,-16.3285670246174
1.4.280-19,-71.5509496910177,-16.3287114980948
1.4.280-19,-71.550693012064,-16.3285735656857
1.4.280-19,-71.5507401335207,-16.3284697713612
1.4.280-19,-71.5510477700046,-16.3278910913466
1.4.280-19,-71.5512720258666,-16.3280692006487
1.4.280-2,,
1.4.280-2,-71.5485479677004,-16.3282935856397
1.4.280-2,-71.5483246197643,-16.3284480728561
1.4.280-2,-71.5476076387361,-16.3275918157577
1.4.280-2,-71.5478290765961,-16.3274301210806
1.4.280-2,-71.5485479677004,-16.3282935856397
1.4.280-21,,
1.4.280-21,-71.5512200630626,-16.3273833170702
1.4.280-21,-71.5510485486874,-16.3275930298124
1.4.280-21,-71.5500387824991,-16.3268504402579
1.4.280-21,-71.5502050917222,-16.3266253980291
1.4.280-21,-71.5512200630626,-16.3273833170702
1.4.280-22,,
1.4.280-22,-71.5499614282459,-16.3268027550739
1.4.280-22,-71.5493928951599,-16.3263830441623
1.4.280-22,-71.5497536100291,-16.326170318179
1.4.280-22,-71.5501177954693,-16.3263681293007
1.4.280-22,-71.5502169441114,-16.3265150269286
1.4.280-22,-71.5499614282459,-16.3268027550739
1.4.280-23,,
1.4.280-23,-71.5499231066478,-16.3268516377102
1.4.280-23,-71.549907747848,-16.3268912094881
1.4.280-23,-71.5498732941033,-16.3269602104753
1.4.280-23,-71.5498484095254,-16.3270081102904
1.4.280-23,-71.5498045874397,-16.3271158716591
1.4.280-23,-71.5490745145177,-16.3265625040451
1.4.280-23,-71.5493329137349,-16.3264201468915
1.4.280-23,-71.5499231066478,-16.3268516377102
1.4.280-24,,
1.4.280-24,-71.5492479151526,-16.3268284526735
1.4.280-24,-71.5497231019163,-16.3272093563749
1.4.280-24,-71.5495856528645,-16.327462039474
1.4.280-24,-71.5491567407688,-16.3271707684933
1.4.280-24,-71.5485180504785,-16.3275444724253
1.4.280-24,-71.5483255019789,-16.3272687472666
1.4.280-24,-71.5492479151526,-16.3268284526735
1.4.280-25,,
1.4.280-25,-71.5489389128773,-16.326565871945
1.4.280-25,-71.5491844727457,-16.3267681488284
1.4.280-25,-71.5482997709014,-16.3272383264712
1.4.280-25,-71.5481065560004,-16.3269787995498
1.4.280-25,-71.5489389128773,-16.326565871945
1.4.280-26,,
1.4.280-26,-71.5486847392575,-16.3262339859525
1.4.280-26,-71.5477510514333,-16.3253537205974
1.4.280-26,-71.5476172604539,-16.3251076781621
1.4.280-26,-71.5479944353621,-16.3248920560935
1.4.280-26,-71.5491790369436,-16.3259651747457
1.4.280-26,-71.5486847392575,-16.3262339859525
1.4.280-27,,
1.4.280-27,-71.5482772095904,-16.3260105419884
1.4.280-27,-71.5485433533308,-16.3262610458056
1.4.280-27,-71.5478764052122,-16.3265605053124
1.4.280-27,-71.5477414162765,-16.3262904392369
1.4.280-27,-71.5482772095904,-16.3260105419884
1.4.280-28,,
1.4.280-28,-71.5474924844552,-16.3251360882414
1.4.280-28,-71.5479547440612,-16.3260689958972
1.4.280-28,-71.5476858935562,-16.326186352017
1.4.280-28,-71.5472362945708,-16.3252808074656
1.4.280-28,-71.5474924844552,-16.3251360882414
1.4.280-29,,
1.4.280-29,-71.5477713954918,-16.3266180751952
1.4.280-29,-71.5470357317883,-16.3269543440041
1.4.280-29,-71.5468897537723,-16.3266741110991
1.4.280-29,-71.5476357260468,-16.3263218648301
1.4.280-29,-71.5477713954918,-16.3266180751952
1.4.280-3,,
1.4.280-3,-71.5493429254263,-16.3291134874983
1.4.280-3,-71.549135994253,-16.3292798437808
1.4.280-3,-71.5483628309151,-16.328492302911
1.4.280-3,-71.5485858421997,-16.3283288806427
1.4.280-3,-71.5493429254263,-16.3291134874983
1.4.280-30,,
1.4.280-30,-71.5471467254929,-16.326158982664
1.4.280-30,-71.5472698825099,-16.3263912693132
1.4.280-30,-71.5468496472848,-16.3265787307798
1.4.280-30,-71.54671695615,-16.3263497428135
1.4.280-30,-71.5471467254929,-16.326158982664
1.4.280-31,,
1.4.280-31,-71.5472968399144,-16.3256873543874
1.4.280-31,-71.5474164618906,-16.3259128232523
1.4.280-31,-71.546657705437,-16.3262670639087
1.4.280-31,-71.5465321012545,-16.3260463547002
1.4.280-31,-71.5472968399144,-16.3256873543874
1.4.280-32,,
1.4.280-32,-71.5471160553812,-16.3253540790943
1.4.280-32,-71.547236504813,-16.3256022473728
1.4.280-32,-71.5465048346988,-16.3259522619754
1.4.280-32,-71.5463758166318,-16.3257202720569
1.4.280-32,-71.5471160553812,-16.3253540790943
1.4.280-33,,
1.4.280-33,-71.5496826371774,-16.3256615053253
1.4.280-33,-71.549468937716,-16.3258075482333
1.4.280-33,-71.5489845820286,-16.3255125178801
1.4.280-33,-71.5491418697869,-16.3251344208061
1.4.280-33,-71.5496826371774,-16.3256615053253
1.4.280-34,,
1.4.280-34,-71.5462123734191,-16.3257793757089
1.4.280-34,-71.5463506318372,-16.3259999324974
1.4.280-34,-71.5457371920569,-16.3262562173462
1.4.280-34,-71.5457367002543,-16.3262513174971
1.4.280-34,-71.5455565259186,-16.3260432135292
1.4.280-34,-71.5462123734191,-16.3257793757089
1.4.280-35,,
1.4.280-35,-71.5466643794514,-16.3265968513347
1.4.280-35,-71.5464762039483,-16.3266973168872
1.4.280-35,-71.5458929912962,-16.326258680718
1.4.280-35,-71.5463313146079,-16.3260753510289
1.4.280-35,-71.5466643794514,-16.3265968513347
1.4.280-36,,
1.4.280-36,-71.5459243122469,-16.3265175180388
1.4.280-36,-71.5455694728809,-16.3263828108455
1.4.280-36,-71.545604578866,-16.3262645764157
1.4.280-36,-71.5457971684504,-16.3262942463848
1.4.280-36,-71.5459828143817,-16.326378102139
1.4.280-36,-71.5459243122469,-16.3265175180388
1.4.280-37,,
1.4.280-37,-71.5500042212282,-16.3299894887292
1.4.280-37,-71.5496521521027,-16.3297275441795
1.4.280-37,-71.5498127484562,-16.3296132824976
1.4.280-37,-71.5500996755823,-16.3299623256411
1.4.280-37,-71.5500042212282,-16.3299894887292
1.4.280-38,,
1.4.280-38,-71.5512339631236,-16.3306174761332
1.4.280-38,-71.5508016883006,-16.3301007872101
1.4.280-38,-71.550781028888,-16.330023205338
1.4.280-38,-71.5510808668514,-16.3299622408192
1.4.280-38,-71.5512339631236,-16.3306174761332
1.4.280-39,,
1.4.280-39,-71.5521098573679,-16.3305369515466
1.4.280-39,-71.5520271428729,-16.3305558116926
1.4.280-39,-71.5518360811233,-16.329839192503
1.4.280-39,-71.552025547151,-16.3297742744238
1.4.280-39,-71.5521098573679,-16.3305369515466
1.4.280-4,,
1.4.280-4,-71.5488728933028,-16.3281348303302
1.4.280-4,-71.5497934039965,-16.3290790358602
1.4.280-4,-71.549595053636,-16.3292608053276
1.4.280-4,-71.5486500162906,-16.3282914826005
1.4.280-4,-71.5488728933028,-16.3281348303302
1.4.280-40,,
1.4.280-40,-71.5519997021173,-16.3296682322697
1.4.280-40,-71.5518196977199,-16.3297387583112
1.4.280-40,-71.5515962120929,-16.3288201115972
1.4.280-40,-71.5517841287185,-16.3287640666852
1.4.280-40,-71.5519997021173,-16.3296682322697
1.4.280-41,,
1.4.280-41,-71.5512860297211,-16.3272974655885
1.4.280-41,-71.5504187522274,-16.3266473876048
1.4.280-41,-71.5504762912099,-16.3265666501051
1.4.280-41,-71.550842889735,-16.3266629362755
1.4.280-41,-71.5510195948243,-16.3267230370187
1.4.280-41,-71.5511691191425,-16.3269244562627
1.4.280-41,-71.5513029883424,-16.3271878636234
1.4.280-41,-71.5512860297211,-16.3272974655885
1.4.280-5,,
1.4.280-5,-71.5500788794183,-16.3293535197573
1.4.280-5,-71.5506330998959,-16.3300285278352
1.4.280-5,-71.5503788987838,-16.3302189691978
1.4.280-5,-71.5496392283232,-16.329296503392
1.4.280-5,-71.5498442319668,-16.3291073747249
1.4.280-5,-71.5500788794183,-16.3293535197573
1.4.280-6,,
1.4.280-6,-71.5508374390532,-16.3302983764785
1.4.280-6,-71.5505999313691,-16.3304717220985
1.4.280-6,-71.5504127529311,-16.3302539108779
1.4.280-6,-71.5506583425961,-16.3300960899582
1.4.280-6,-71.5508374390532,-16.3302983764785
1.4.280-7,,
1.4.280-7,-71.5514171880639,-16.3299124148389
1.4.280-7,-71.5515898065965,-16.3306255492829
1.4.280-7,-71.551300911647,-16.3306812758099
1.4.280-7,-71.5511343137147,-16.3299691649824
1.4.280-7,-71.5514171880639,-16.3299124148389
1.4.280-8,,
1.4.280-8,-71.5514852296395,-16.3298960685129
1.4.280-8,-71.5517593286411,-16.3298320138268
1.4.280-8,-71.5519428941838,-16.3305373246071
1.4.280-8,-71.5516571793337,-16.3306086449936
1.4.280-8,-71.5514852296395,-16.3298960685129
1.4.280-9,,
1.4.280-9,-71.5515283058535,-16.3289158716656
1.4.280-9,-71.5517433334489,-16.3297714936753
1.4.280-9,-71.5514683297967,-16.32983727458
1.4.280-9,-71.5512518992258,-16.3289850660673
1.4.280-9,-71.5515283058535,-16.3289158716656
1.4.281-1,,
1.4.281-1,-71.5513095247179,-16.3309367370205
1.4.281-1,-71.5514331553642,-16.3309476338073
1.4.281-1,-71.5516673313474,-16.3312030263899
1.4.281-1,-71.5516810620882,-16.3312796779599
1.4.281-1,-71.5513677834021,-16.3312886719845
